model	geneID	gene_leng	gen	syn	mis	sum
neut	YP_009725299.1	5835	107	16	23	39
neut	YP_009725299.1	5835	108	17	15	32
neut	YP_009725299.1	5835	109	16	20	36
neut	YP_009725299.1	5835	110	11	23	34
neut	YP_009725299.1	5835	111	17	21	38
neut	YP_009725299.1	5835	112	16	25	41
neut	YP_009725299.1	5835	113	18	23	41
neut	YP_009725299.1	5835	114	20	30	50
neut	YP_009725299.1	5835	115	15	27	42
neut	YP_009725299.1	5835	116	14	32	46
neut	YP_009725299.1	5835	117	18	33	51
neut	YP_009725299.1	5835	118	15	23	38
neut	YP_009725299.1	5835	119	21	19	40
neut	YP_009725299.1	5835	120	22	31	53
neut	YP_009725299.1	5835	121	22	21	43
neut	YP_009725299.1	5835	122	21	25	46
neut	YP_009725299.1	5835	123	22	19	41
neut	YP_009725299.1	5835	124	21	29	50
neut	YP_009725299.1	5835	125	23	23	46
neut	YP_009725299.1	5835	126	27	19	46
neut	YP_009725299.1	5835	127	17	27	44
neut	YP_009725299.1	5835	128	25	21	46
neut	YP_009725299.1	5835	129	19	24	43
neut	YP_009725299.1	5835	130	27	30	57
neut	YP_009725299.1	5835	131	28	20	48
neut	YP_009725299.1	5835	132	28	23	51
neut	YP_009725299.1	5835	133	27	30	57
neut	YP_009725299.1	5835	134	32	17	49
neut	YP_009725299.1	5835	135	30	17	47
neut	YP_009725299.1	5835	136	24	27	51
neut	YP_009725299.1	5835	137	20	29	49
neut	YP_009725299.1	5835	138	23	27	50
neut	YP_009725299.1	5835	139	25	28	53
neut	YP_009725299.1	5835	140	38	13	51
neut	YP_009725299.1	5835	141	24	32	56
neut	YP_009725299.1	5835	142	22	28	50
neut	YP_009725299.1	5835	143	25	23	48
neut	YP_009725299.1	5835	144	19	29	48
neut	YP_009725299.1	5835	145	20	31	51
neut	YP_009725299.1	5835	146	27	24	51
neut	YP_009725299.1	5835	147	16	38	54
neut	YP_009725299.1	5835	148	15	32	47
neut	YP_009725299.1	5835	149	18	39	57
neut	YP_009725299.1	5835	150	16	24	40
neut	YP_009725299.1	5835	151	21	30	51
neut	YP_009725299.1	5835	152	25	41	66
neut	YP_009725299.1	5835	153	31	25	56
neut	YP_009725299.1	5835	154	24	34	58
neut	YP_009725299.1	5835	155	24	33	57
neut	YP_009725299.1	5835	156	33	24	57
neut	YP_009725299.1	5835	157	30	27	57
neut	YP_009725299.1	5835	158	29	34	63
neut	YP_009725299.1	5835	159	26	34	60
neut	YP_009725299.1	5835	160	33	25	58
neut	YP_009725299.1	5835	161	27	29	56
neut	YP_009725299.1	5835	162	32	32	64
neut	YP_009725299.1	5835	163	29	28	57
neut	YP_009725299.1	5835	164	19	38	57
neut	YP_009725299.1	5835	165	19	27	46
neut	YP_009725299.1	5835	166	23	26	49
neut	YP_009725299.1	5835	167	25	28	53
neut	YP_009725299.1	5835	168	30	21	51
neut	YP_009725299.1	5835	169	25	32	57
neut	YP_009725299.1	5835	170	31	29	60
neut	YP_009725299.1	5835	171	38	26	64
neut	YP_009725299.1	5835	172	31	26	57
neut	YP_009725299.1	5835	173	33	33	66
neut	YP_009725299.1	5835	174	25	32	57
neut	YP_009725299.1	5835	175	37	23	60
neut	YP_009725299.1	5835	176	42	26	68
neut	YP_009725299.1	5835	177	37	29	66
neut	YP_009725299.1	5835	178	35	25	60
neut	YP_009725299.1	5835	179	36	25	61
neut	YP_009725299.1	5835	180	44	18	62
neut	YP_009725299.1	5835	181	40	19	59
neut	YP_009725299.1	5835	182	37	21	58
neut	YP_009725299.1	5835	183	39	16	55
neut	YP_009725299.1	5835	184	39	18	57
neut	YP_009725299.1	5835	185	38	25	63
neut	YP_009725299.1	5835	186	33	27	60
neut	YP_009725299.1	5835	187	37	22	59
neut	YP_009725299.1	5835	188	41	28	69
neut	YP_009725299.1	5835	189	35	26	61
neut	YP_009725299.1	5835	190	43	19	62
neut	YP_009725299.1	5835	191	36	32	68
neut	YP_009725299.1	5835	192	38	24	62
neut	YP_009725299.1	5835	193	47	25	72
neut	YP_009725299.1	5835	194	34	27	61
neut	YP_009725299.1	5835	195	41	29	70
neut	YP_009725299.1	5835	196	41	30	71
neut	YP_009725299.1	5835	197	42	32	74
neut	YP_009725299.1	5835	198	42	24	66
neut	YP_009725299.1	5835	199	39	27	66
neut	YP_009725299.1	5835	200	41	30	71
neut	YP_009725299.1	5835	201	45	31	76
neut	YP_009725299.1	5835	202	44	25	69
neut	YP_009725299.1	5835	203	39	32	71
neut	YP_009725299.1	5835	204	43	31	74
neut	YP_009725299.1	5835	205	39	21	60
neut	YP_009725299.1	5835	206	46	32	78
neut	YP_009725299.1	5835	207	35	30	65
neut	YP_009725299.1	5835	208	38	34	72
neut	YP_009725299.1	5835	209	34	33	67
neut	YP_009725299.1	5835	210	39	29	68
neut	YP_009725299.1	5835	211	40	33	73
neut	YP_009725299.1	5835	212	48	35	83
neut	YP_009725299.1	5835	213	48	33	81
neut	YP_009725299.1	5835	214	41	30	71
neut	YP_009725299.1	5835	215	47	28	75
neut	YP_009725299.1	5835	216	52	38	90
neut	YP_009725299.1	5835	217	45	32	77
neut	YP_009725299.1	5835	218	52	33	85
neut	YP_009725299.1	5835	219	51	30	81
neut	YP_009725299.1	5835	220	45	26	71
neut	YP_009725299.1	5835	221	53	26	79
neut	YP_009725299.1	5835	222	51	30	81
neut	YP_009725299.1	5835	223	49	31	80
neut	YP_009725299.1	5835	224	48	34	82
neut	YP_009725299.1	5835	225	50	29	79
neut	YP_009725299.1	5835	226	52	28	80
neut	YP_009725299.1	5835	227	53	34	87
neut	YP_009725299.1	5835	228	50	37	87
neut	YP_009725299.1	5835	229	49	32	81
neut	YP_009725299.1	5835	230	53	31	84
neut	YP_009725299.1	5835	231	50	32	82
neut	YP_009725299.1	5835	232	49	33	82
neut	YP_009725299.1	5835	233	53	30	83
neut	YP_009725299.1	5835	234	47	35	82
neut	YP_009725299.1	5835	235	54	31	85
neut	YP_009725299.1	5835	236	54	36	90
neut	YP_009725299.1	5835	237	50	35	85
neut	YP_009725299.1	5835	238	54	45	99
neut	YP_009725299.1	5835	239	50	44	94
neut	YP_009725299.1	5835	240	51	38	89
neut	YP_009725299.1	5835	241	52	36	88
neut	YP_009725299.1	5835	242	49	39	88
neut	YP_009725299.1	5835	243	53	39	92
neut	YP_009725299.1	5835	244	52	41	93
neut	YP_009725299.1	5835	245	48	34	82
neut	YP_009725299.1	5835	246	48	38	86
neut	YP_009725299.1	5835	247	49	36	85
neut	YP_009725299.1	5835	248	52	36	88
neut	YP_009725299.1	5835	249	46	37	83
neut	YP_009725299.1	5835	250	48	39	87
neut	YP_009725299.1	5835	251	57	30	87
neut	YP_009725299.1	5835	252	51	37	88
neut	YP_009725299.1	5835	253	55	39	94
neut	YP_009725299.1	5835	254	58	32	90
neut	YP_009725299.1	5835	255	53	32	85
neut	YP_009725299.1	5835	256	55	36	91
neut	YP_009725299.1	5835	257	51	36	87
neut	YP_009725299.1	5835	258	57	30	87
neut	YP_009725299.1	5835	259	55	33	88
neut	YP_009725299.1	5835	260	62	29	91
neut	YP_009725299.1	5835	261	54	39	93
neut	YP_009725299.1	5835	262	55	43	98
neut	YP_009725299.1	5835	263	58	31	89
neut	YP_009725299.1	5835	264	56	35	91
neut	YP_009725299.1	5835	265	54	40	94
neut	YP_009725299.1	5835	266	59	27	86
neut	YP_009725299.1	5835	267	57	42	99
neut	YP_009725299.1	5835	268	58	33	91
neut	YP_009725299.1	5835	269	51	36	87
neut	YP_009725299.1	5835	270	60	30	90
neut	YP_009725299.1	5835	271	57	42	99
neut	YP_009725299.1	5835	272	56	39	95
neut	YP_009725299.1	5835	273	55	37	92
neut	YP_009725299.1	5835	274	56	39	95
neut	YP_009725299.1	5835	275	59	33	92
neut	YP_009725299.1	5835	276	54	38	92
neut	YP_009725299.1	5835	277	59	32	91
neut	YP_009725299.1	5835	278	56	39	95
neut	YP_009725299.1	5835	279	59	35	94
neut	YP_009725299.1	5835	280	55	36	91
neut	YP_009725299.1	5835	281	59	38	97
neut	YP_009725299.1	5835	282	55	38	93
neut	YP_009725299.1	5835	283	57	46	103
neut	YP_009725299.1	5835	284	58	37	95
neut	YP_009725299.1	5835	285	57	41	98
neut	YP_009725299.1	5835	286	58	45	103
neut	YP_009725299.1	5835	287	55	52	107
neut	YP_009725299.1	5835	288	56	45	101
neut	YP_009725299.1	5835	289	56	58	114
neut	YP_009725299.1	5835	290	55	52	107
neut	YP_009725299.1	5835	291	56	50	106
neut	YP_009725299.1	5835	292	52	45	97
neut	YP_009725299.1	5835	293	59	50	109
neut	YP_009725299.1	5835	294	51	66	117
neut	YP_009725299.1	5835	295	62	44	106
neut	YP_009725299.1	5835	296	59	49	108
neut	YP_009725299.1	5835	297	57	61	118
neut	YP_009725299.1	5835	298	57	69	126
neut	YP_009725299.1	5835	299	62	59	121
neut	YP_009725299.1	5835	300	62	64	126
neut	YP_009725299.1	5835	301	61	61	122
neut	YP_009725299.1	5835	302	62	63	125
neut	YP_009725299.1	5835	303	61	65	126
neut	YP_009725299.1	5835	304	64	55	119
neut	YP_009725299.1	5835	305	60	74	134
neut	YP_009725299.1	5835	306	61	57	118
neut	YP_009725299.1	5835	307	62	59	121
neut	YP_009725299.1	5835	308	59	54	113
neut	YP_009725299.1	5835	309	56	71	127
neut	YP_009725299.1	5835	310	60	63	123
neut	YP_009725299.1	5835	311	67	47	114
neut	YP_009725299.1	5835	312	65	57	122
neut	YP_009725299.1	5835	313	68	46	114
neut	YP_009725299.1	5835	314	69	56	125
neut	YP_009725299.1	5835	315	73	45	118
neut	YP_009725299.1	5835	316	64	55	119
neut	YP_009725299.1	5835	317	68	50	118
neut	YP_009725299.1	5835	318	61	45	106
neut	YP_009725299.1	5835	319	62	64	126
neut	YP_009725299.1	5835	320	63	59	122
neut	YP_009725299.1	5835	321	61	47	108
neut	YP_009725299.1	5835	322	62	54	116
neut	YP_009725299.1	5835	323	59	50	109
neut	YP_009725299.1	5835	324	63	56	119
neut	YP_009725299.1	5835	325	60	47	107
neut	YP_009725299.1	5835	326	62	51	113
neut	YP_009725299.1	5835	327	63	42	105
neut	YP_009725299.1	5835	328	62	42	104
neut	YP_009725299.1	5835	329	59	49	108
neut	YP_009725299.1	5835	330	59	51	110
neut	YP_009725299.1	5835	331	61	41	102
neut	YP_009725299.1	5835	332	63	44	107
neut	YP_009725299.1	5835	333	64	44	108
neut	YP_009725299.1	5835	334	64	43	107
neut	YP_009725299.1	5835	335	62	47	109
neut	YP_009725299.1	5835	336	61	38	99
neut	YP_009725299.1	5835	337	63	46	109
neut	YP_009725299.1	5835	338	61	42	103
neut	YP_009725299.1	5835	339	64	45	109
neut	YP_009725299.1	5835	340	61	49	110
neut	YP_009725299.1	5835	341	61	52	113
neut	YP_009725299.1	5835	342	62	42	104
neut	YP_009725299.1	5835	343	60	41	101
neut	YP_009725299.1	5835	344	60	41	101
neut	YP_009725299.1	5835	345	63	51	114
neut	YP_009725299.1	5835	346	63	46	109
neut	YP_009725299.1	5835	347	65	54	119
neut	YP_009725299.1	5835	348	63	51	114
neut	YP_009725299.1	5835	349	66	55	121
neut	YP_009725299.1	5835	350	68	47	115
neut	YP_009725299.1	5835	351	63	51	114
neut	YP_009725299.1	5835	352	64	53	117
neut	YP_009725299.1	5835	353	65	49	114
neut	YP_009725299.1	5835	354	68	55	123
neut	YP_009725299.1	5835	355	71	59	130
neut	YP_009725299.1	5835	356	66	60	126
neut	YP_009725299.1	5835	357	69	54	123
neut	YP_009725299.1	5835	358	69	56	125
neut	YP_009725299.1	5835	359	68	66	134
neut	YP_009725299.1	5835	360	69	61	130
neut	YP_009725299.1	5835	361	69	53	122
neut	YP_009725299.1	5835	362	72	62	134
neut	YP_009725299.1	5835	363	67	65	132
neut	YP_009725299.1	5835	364	67	65	132
neut	YP_009725299.1	5835	365	74	70	144
neut	YP_009725299.1	5835	366	74	67	141
neut	YP_009725299.1	5835	367	70	62	132
neut	YP_009725299.1	5835	368	72	72	144
neut	YP_009725299.1	5835	369	71	61	132
neut	YP_009725299.1	5835	370	73	65	138
neut	YP_009725299.1	5835	371	72	69	141
neut	YP_009725299.1	5835	372	74	61	135
neut	YP_009725299.1	5835	373	71	66	137
neut	YP_009725299.1	5835	374	73	66	139
neut	YP_009725299.1	5835	375	69	67	136
neut	YP_009725299.1	5835	376	75	75	150
neut	YP_009725299.1	5835	377	77	74	151
neut	YP_009725299.1	5835	378	72	67	139
neut	YP_009725299.1	5835	379	73	70	143
neut	YP_009725299.1	5835	380	76	84	160
neut	YP_009725299.1	5835	381	73	84	157
neut	YP_009725299.1	5835	382	77	78	155
neut	YP_009725299.1	5835	383	70	65	135
neut	YP_009725299.1	5835	384	78	78	156
neut	YP_009725299.1	5835	385	77	82	159
neut	YP_009725299.1	5835	386	76	84	160
neut	YP_009725299.1	5835	387	77	82	159
neut	YP_009725299.1	5835	388	77	94	171
neut	YP_009725299.1	5835	389	74	83	157
neut	YP_009725299.1	5835	390	77	88	165
neut	YP_009725299.1	5835	391	80	89	169
neut	YP_009725299.1	5835	392	77	83	160
neut	YP_009725299.1	5835	393	78	91	169
neut	YP_009725299.1	5835	394	80	87	167
neut	YP_009725299.1	5835	395	77	92	169
neut	YP_009725299.1	5835	396	81	87	168
neut	YP_009725299.1	5835	397	80	91	171
neut	YP_009725299.1	5835	398	78	93	171
neut	YP_009725299.1	5835	399	80	94	174
neut	YP_009725299.1	5835	400	79	91	170
neut	YP_009725299.1	5835	401	83	95	178
neut	YP_009725299.1	5835	402	81	93	174
neut	YP_009725299.1	5835	403	79	97	176
neut	YP_009725299.1	5835	404	80	100	180
neut	YP_009725299.1	5835	405	82	101	183
neut	YP_009725299.1	5835	406	81	101	182
neut	YP_009725299.1	5835	407	81	96	177
neut	YP_009725299.1	5835	408	79	95	174
neut	YP_009725299.1	5835	409	79	96	175
neut	YP_009725299.1	5835	410	85	97	182
neut	YP_009725299.1	5835	411	81	99	180
neut	YP_009725299.1	5835	412	86	104	190
neut	YP_009725299.1	5835	413	81	100	181
neut	YP_009725299.1	5835	414	82	106	188
neut	YP_009725299.1	5835	415	81	102	183
neut	YP_009725299.1	5835	416	79	102	181
neut	YP_009725299.1	5835	417	83	104	187
neut	YP_009725299.1	5835	418	80	103	183
neut	YP_009725299.1	5835	419	85	109	194
neut	YP_009725299.1	5835	420	83	96	179
neut	YP_009725299.1	5835	421	84	103	187
neut	YP_009725299.1	5835	422	83	103	186
neut	YP_009725299.1	5835	423	78	112	190
neut	YP_009725299.1	5835	424	83	103	186
neut	YP_009725299.1	5835	425	80	100	180
neut	YP_009725299.1	5835	426	83	94	177
neut	YP_009725299.1	5835	427	80	100	180
neut	YP_009725299.1	5835	428	85	95	180
neut	YP_009725299.1	5835	429	80	100	180
neut	YP_009725299.1	5835	430	78	97	175
neut	YP_009725299.1	5835	431	81	104	185
neut	YP_009725299.1	5835	432	86	102	188
neut	YP_009725299.1	5835	433	86	101	187
neut	YP_009725299.1	5835	434	88	94	182
neut	YP_009725299.1	5835	435	83	95	178
neut	YP_009725299.1	5835	436	87	96	183
neut	YP_009725299.1	5835	437	85	92	177
neut	YP_009725299.1	5835	438	83	97	180
neut	YP_009725299.1	5835	439	89	96	185
neut	YP_009725299.1	5835	440	88	97	185
neut	YP_009725299.1	5835	441	90	99	189
neut	YP_009725299.1	5835	442	86	100	186
neut	YP_009725299.1	5835	443	89	97	186
neut	YP_009725299.1	5835	444	89	99	188
neut	YP_009725299.1	5835	445	90	100	190
neut	YP_009725299.1	5835	446	90	93	183
neut	YP_009725299.1	5835	447	91	102	193
neut	YP_009725299.1	5835	448	85	103	188
neut	YP_009725299.1	5835	449	93	108	201
neut	YP_009725299.1	5835	450	89	101	190
neut	YP_009725299.1	5835	451	86	105	191
neut	YP_009725299.1	5835	452	85	101	186
neut	YP_009725299.1	5835	453	87	105	192
neut	YP_009725299.1	5835	454	88	102	190
neut	YP_009725299.1	5835	455	84	99	183
neut	YP_009725299.1	5835	456	80	106	186
neut	YP_009725299.1	5835	457	88	105	193
neut	YP_009725299.1	5835	458	87	103	190
neut	YP_009725299.1	5835	459	88	95	183
neut	YP_009725299.1	5835	460	83	103	186
neut	YP_009725299.1	5835	461	86	104	190
neut	YP_009725299.1	5835	462	87	107	194
neut	YP_009725299.1	5835	463	85	108	193
neut	YP_009725299.1	5835	464	83	107	190
neut	YP_009725299.1	5835	465	83	101	184
neut	YP_009725299.1	5835	466	87	115	202
neut	YP_009725299.1	5835	467	86	110	196
neut	YP_009725299.1	5835	468	86	99	185
neut	YP_009725299.1	5835	469	82	108	190
neut	YP_009725299.1	5835	470	84	108	192
neut	YP_009725299.1	5835	471	83	109	192
neut	YP_009725299.1	5835	472	86	111	197
neut	YP_009725299.1	5835	473	87	105	192
neut	YP_009725299.1	5835	474	86	106	192
neut	YP_009725299.1	5835	475	86	104	190
neut	YP_009725299.1	5835	476	91	118	209
neut	YP_009725299.1	5835	477	82	109	191
neut	YP_009725299.1	5835	478	84	109	193
neut	YP_009725299.1	5835	479	89	118	207
neut	YP_009725299.1	5835	480	84	110	194
neut	YP_009725299.1	5835	481	84	111	195
neut	YP_009725299.1	5835	482	87	113	200
neut	YP_009725299.1	5835	483	82	106	188
neut	YP_009725299.1	5835	484	85	120	205
neut	YP_009725299.1	5835	485	86	119	205
neut	YP_009725299.1	5835	486	84	112	196
neut	YP_009725299.1	5835	487	85	116	201
neut	YP_009725299.1	5835	488	84	114	198
neut	YP_009725299.1	5835	489	80	113	193
neut	YP_009725299.1	5835	490	83	117	200
neut	YP_009725299.1	5835	491	81	115	196
neut	YP_009725299.1	5835	492	80	110	190
neut	YP_009725299.1	5835	493	81	116	197
neut	YP_009725299.1	5835	494	80	109	189
neut	YP_009725299.1	5835	495	80	116	196
neut	YP_009725299.1	5835	496	80	116	196
neut	YP_009725299.1	5835	497	81	113	194
neut	YP_009725299.1	5835	498	83	108	191
neut	YP_009725299.1	5835	499	82	101	183
neut	YP_009725299.1	5835	500	83	104	187
neut	YP_009725298.1	1914	1	0	0	0
neut	YP_009725298.1	1914	2	1	0	1
neut	YP_009725298.1	1914	3	0	0	0
neut	YP_009725298.1	1914	4	0	0	0
neut	YP_009725298.1	1914	5	0	0	0
neut	YP_009725298.1	1914	6	0	0	0
neut	YP_009725298.1	1914	7	0	0	0
neut	YP_009725298.1	1914	8	0	0	0
neut	YP_009725298.1	1914	9	0	0	0
neut	YP_009725298.1	1914	10	0	0	0
neut	YP_009725298.1	1914	11	0	0	0
neut	YP_009725298.1	1914	12	0	0	0
neut	YP_009725298.1	1914	13	1	0	1
neut	YP_009725298.1	1914	14	0	1	1
neut	YP_009725298.1	1914	15	0	0	0
neut	YP_009725298.1	1914	16	2	0	2
neut	YP_009725298.1	1914	17	0	0	0
neut	YP_009725298.1	1914	18	0	0	0
neut	YP_009725298.1	1914	19	0	1	1
neut	YP_009725298.1	1914	20	1	0	1
neut	YP_009725298.1	1914	21	1	0	1
neut	YP_009725298.1	1914	22	2	1	3
neut	YP_009725298.1	1914	23	1	1	2
neut	YP_009725298.1	1914	24	0	3	3
neut	YP_009725298.1	1914	25	0	2	2
neut	YP_009725298.1	1914	26	0	3	3
neut	YP_009725298.1	1914	27	0	1	1
neut	YP_009725298.1	1914	28	0	4	4
neut	YP_009725298.1	1914	29	0	1	1
neut	YP_009725298.1	1914	30	2	0	2
neut	YP_009725298.1	1914	31	0	0	0
neut	YP_009725298.1	1914	32	3	2	5
neut	YP_009725298.1	1914	33	0	1	1
neut	YP_009725298.1	1914	34	1	3	4
neut	YP_009725298.1	1914	35	1	1	2
neut	YP_009725298.1	1914	36	0	1	1
neut	YP_009725298.1	1914	37	0	1	1
neut	YP_009725298.1	1914	38	2	3	5
neut	YP_009725298.1	1914	39	0	2	2
neut	YP_009725298.1	1914	40	3	1	4
neut	YP_009725298.1	1914	41	3	1	4
neut	YP_009725298.1	1914	42	1	2	3
neut	YP_009725298.1	1914	43	1	1	2
neut	YP_009725298.1	1914	44	3	2	5
neut	YP_009725298.1	1914	45	0	5	5
neut	YP_009725298.1	1914	46	2	5	7
neut	YP_009725298.1	1914	47	0	5	5
neut	YP_009725298.1	1914	48	3	3	6
neut	YP_009725298.1	1914	49	2	7	9
neut	YP_009725298.1	1914	50	3	9	12
neut	YP_009725298.1	1914	51	2	5	7
neut	YP_009725298.1	1914	52	1	6	7
neut	YP_009725298.1	1914	53	2	7	9
neut	YP_009725298.1	1914	54	4	3	7
neut	YP_009725298.1	1914	55	3	4	7
neut	YP_009725298.1	1914	56	4	5	9
neut	YP_009725298.1	1914	57	2	2	4
neut	YP_009725298.1	1914	58	2	4	6
neut	YP_009725298.1	1914	59	4	2	6
neut	YP_009725298.1	1914	60	1	5	6
neut	YP_009725298.1	1914	61	2	2	4
neut	YP_009725298.1	1914	62	3	6	9
neut	YP_009725298.1	1914	63	3	4	7
neut	YP_009725298.1	1914	64	2	3	5
neut	YP_009725298.1	1914	65	3	6	9
neut	YP_009725298.1	1914	66	5	2	7
neut	YP_009725298.1	1914	67	6	6	12
neut	YP_009725298.1	1914	68	3	5	8
neut	YP_009725298.1	1914	69	3	7	10
neut	YP_009725298.1	1914	70	3	6	9
neut	YP_009725298.1	1914	71	4	2	6
neut	YP_009725298.1	1914	72	2	2	4
neut	YP_009725298.1	1914	73	5	6	11
neut	YP_009725298.1	1914	74	4	5	9
neut	YP_009725298.1	1914	75	8	6	14
neut	YP_009725298.1	1914	76	7	4	11
neut	YP_009725298.1	1914	77	6	5	11
neut	YP_009725298.1	1914	78	5	5	10
neut	YP_009725298.1	1914	79	7	4	11
neut	YP_009725298.1	1914	80	9	6	15
neut	YP_009725298.1	1914	81	6	1	7
neut	YP_009725298.1	1914	82	8	1	9
neut	YP_009725298.1	1914	83	8	5	13
neut	YP_009725298.1	1914	84	15	3	18
neut	YP_009725298.1	1914	85	5	9	14
neut	YP_009725298.1	1914	86	9	7	16
neut	YP_009725298.1	1914	87	2	7	9
neut	YP_009725298.1	1914	88	11	5	16
neut	YP_009725298.1	1914	89	10	4	14
neut	YP_009725298.1	1914	90	14	6	20
neut	YP_009725298.1	1914	91	13	7	20
neut	YP_009725298.1	1914	92	8	9	17
neut	YP_009725298.1	1914	93	11	8	19
neut	YP_009725298.1	1914	94	7	11	18
neut	YP_009725298.1	1914	95	9	6	15
neut	YP_009725298.1	1914	96	5	9	14
neut	YP_009725298.1	1914	97	9	9	18
neut	YP_009725298.1	1914	98	1	9	10
neut	YP_009725298.1	1914	99	3	8	11
neut	YP_009725298.1	1914	100	5	8	13
neut	YP_009725298.1	1914	101	8	10	18
neut	YP_009725298.1	1914	102	6	11	17
neut	YP_009725298.1	1914	103	10	9	19
neut	YP_009725298.1	1914	104	8	5	13
neut	YP_009725298.1	1914	105	5	9	14
neut	YP_009725298.1	1914	106	8	6	14
neut	YP_009725298.1	1914	107	6	3	9
neut	YP_009725298.1	1914	108	0	8	8
neut	YP_009725298.1	1914	109	5	6	11
neut	YP_009725298.1	1914	110	5	8	13
neut	YP_009725298.1	1914	111	8	6	14
neut	YP_009725298.1	1914	112	4	11	15
neut	YP_009725298.1	1914	113	4	6	10
neut	YP_009725298.1	1914	114	6	10	16
neut	YP_009725298.1	1914	115	3	11	14
neut	YP_009725298.1	1914	116	7	8	15
neut	YP_009725298.1	1914	117	3	8	11
neut	YP_009725298.1	1914	118	2	12	14
neut	YP_009725298.1	1914	119	5	12	17
neut	YP_009725298.1	1914	120	6	7	13
neut	YP_009725298.1	1914	121	7	6	13
neut	YP_009725298.1	1914	122	9	8	17
neut	YP_009725298.1	1914	123	4	8	12
neut	YP_009725298.1	1914	124	3	4	7
neut	YP_009725298.1	1914	125	4	6	10
neut	YP_009725298.1	1914	126	8	6	14
neut	YP_009725298.1	1914	127	10	10	20
neut	YP_009725298.1	1914	128	4	9	13
neut	YP_009725298.1	1914	129	10	11	21
neut	YP_009725298.1	1914	130	8	2	10
neut	YP_009725298.1	1914	131	13	4	17
neut	YP_009725298.1	1914	132	4	8	12
neut	YP_009725298.1	1914	133	7	7	14
neut	YP_009725298.1	1914	134	6	4	10
neut	YP_009725298.1	1914	135	6	5	11
neut	YP_009725298.1	1914	136	10	4	14
neut	YP_009725298.1	1914	137	11	7	18
neut	YP_009725298.1	1914	138	14	6	20
neut	YP_009725298.1	1914	139	10	4	14
neut	YP_009725298.1	1914	140	3	4	7
neut	YP_009725298.1	1914	141	5	14	19
neut	YP_009725298.1	1914	142	8	6	14
neut	YP_009725298.1	1914	143	6	5	11
neut	YP_009725298.1	1914	144	8	7	15
neut	YP_009725298.1	1914	145	12	11	23
neut	YP_009725298.1	1914	146	6	8	14
neut	YP_009725298.1	1914	147	5	7	12
neut	YP_009725298.1	1914	148	13	7	20
neut	YP_009725298.1	1914	149	8	7	15
neut	YP_009725298.1	1914	150	11	5	16
neut	YP_009725298.1	1914	151	9	6	15
neut	YP_009725298.1	1914	152	9	4	13
neut	YP_009725298.1	1914	153	6	7	13
neut	YP_009725298.1	1914	154	10	3	13
neut	YP_009725298.1	1914	155	6	6	12
neut	YP_009725298.1	1914	156	6	1	7
neut	YP_009725298.1	1914	157	5	5	10
neut	YP_009725298.1	1914	158	8	3	11
neut	YP_009725298.1	1914	159	9	5	14
neut	YP_009725298.1	1914	160	9	3	12
neut	YP_009725298.1	1914	161	9	8	17
neut	YP_009725298.1	1914	162	9	7	16
neut	YP_009725298.1	1914	163	10	4	14
neut	YP_009725298.1	1914	164	11	5	16
neut	YP_009725298.1	1914	165	14	3	17
neut	YP_009725298.1	1914	166	20	5	25
neut	YP_009725298.1	1914	167	7	3	10
neut	YP_009725298.1	1914	168	11	4	15
neut	YP_009725298.1	1914	169	11	3	14
neut	YP_009725298.1	1914	170	11	5	16
neut	YP_009725298.1	1914	171	10	5	15
neut	YP_009725298.1	1914	172	10	2	12
neut	YP_009725298.1	1914	173	5	6	11
neut	YP_009725298.1	1914	174	9	6	15
neut	YP_009725298.1	1914	175	8	6	14
neut	YP_009725298.1	1914	176	7	8	15
neut	YP_009725298.1	1914	177	4	6	10
neut	YP_009725298.1	1914	178	7	5	12
neut	YP_009725298.1	1914	179	4	6	10
neut	YP_009725298.1	1914	180	6	4	10
neut	YP_009725298.1	1914	181	11	7	18
neut	YP_009725298.1	1914	182	8	5	13
neut	YP_009725298.1	1914	183	2	3	5
neut	YP_009725298.1	1914	184	4	4	8
neut	YP_009725298.1	1914	185	6	9	15
neut	YP_009725298.1	1914	186	4	3	7
neut	YP_009725298.1	1914	187	6	4	10
neut	YP_009725298.1	1914	188	6	8	14
neut	YP_009725298.1	1914	189	6	9	15
neut	YP_009725298.1	1914	190	2	10	12
neut	YP_009725298.1	1914	191	8	7	15
neut	YP_009725298.1	1914	192	0	10	10
neut	YP_009725298.1	1914	193	2	16	18
neut	YP_009725298.1	1914	194	2	13	15
neut	YP_009725298.1	1914	195	4	11	15
neut	YP_009725298.1	1914	196	2	9	11
neut	YP_009725298.1	1914	197	0	15	15
neut	YP_009725298.1	1914	198	4	10	14
neut	YP_009725298.1	1914	199	0	11	11
neut	YP_009725298.1	1914	200	2	12	14
neut	YP_009725298.1	1914	201	0	16	16
neut	YP_009725298.1	1914	202	1	8	9
neut	YP_009725298.1	1914	203	1	12	13
